YY-MM-DD,UNIQUE STORM NAME,STATUS OF SYSTEM,LATITUDE,LONGITUDE,WIND SPEED,PRESSURE,SR,YEAR,MONTH,DATE,DDMM,JULIAN,START DATE,END DATE,DURATION,TYPE,DECADE
19370920,UNNAMED1937263, HU, 15.2N,  43.3W,65,-999,18740,1937,9,20,9/20,263,19370920,19370928,9,Unnamed,1930
19370926,UNNAMED1937269, TD, 23.2N,  79.4W,30,-999,18774,1937,9,26,9/26,269,19370926,19371003,78,Unnamed,1930
19371002,UNNAMED1937275, TS, 24.5N,  87.7W,35,-999,18802,1937,10,2,10/2,275,19371002,19371004,3,Unnamed,1930
19371018,UNNAMED1937291, EX, 35.4N,  45.3W,45,-999,18813,1937,10,18,10/18,291,19371018,19371021,4,Unnamed,1930
19380101,UNNAMED19381, EX, 32.3N,  40.6W,40,-999,18824,1938,1,1,1/1,1,19380101,19380106,6,Unnamed,1930
19380808,UNNAMED1938220, TS, 17.5N,  62.3W,60,-999,18846,1938,8,8,8/8,220,19380808,19380809,2,Unnamed,1930
19380810,UNNAMED1938222, TS, 11.2N,  58.6W,35,-999,18853,1938,8,10,8/10,222,19380810,19380815,6,Unnamed,1930
19380823,UNNAMED1938235, TS, 13.9N,  73.8W,45,-999,18877,1938,8,23,8/23,235,19380823,19380829,7,Unnamed,1930
19380909,UNNAMED1938252, TD, 13.0N,  46.0W,25,-999,18901,1938,9,9,9/9,252,19380909,19380923,15,Unnamed,1930
19380909,UNNAMED1938252, TD, 12.8N,  19.4W,30,-999,18920,1938,9,9,9/9,252,19380909,19380923,15,Unnamed,1930
19381010,UNNAMED1938283, TD, 16.0N,  87.5W,30,-999,18977,1938,10,10,10/10,283,19381010,19381017,8,Unnamed,1930
19381016,UNNAMED1938289, TD, 32.0N,  64.0W,25,-999,19007,1938,10,16,10/16,289,19381016,19381021,6,Unnamed,1930
19381107,UNNAMED1938311, TS, 20.2N,  72.4W,50,-999,19026,1938,11,7,11/7,311,19381107,19381110,4,Unnamed,1930
19390612,UNNAMED1939163, TD, 17.6N,  87.8W,30,-999,19041,1939,6,12,6/12,163,19390612,19390618,7,Unnamed,1930
19390807,UNNAMED1939219, TD, 19.3N,  63.9W,30,-999,19069,1939,8,7,8/7,219,19390807,19390819,13,Unnamed,1930
19390815,UNNAMED1939227, TD, 31.4N,  62.0W,30,-999,19119,1939,8,15,8/15,227,19390815,19390820,6,Unnamed,1930
19390923,UNNAMED1939266, TS, 19.3N,  94.2W,35,-999,19143,1939,9,23,9/23,266,19390923,19390927,5,Unnamed,1930
19391011,UNNAMED1939284, TD, 17.5N,  62.5W,25,-999,19162,1939,10,11,10/11,284,19391011,19391018,8,Unnamed,1930
19391028,UNNAMED1939301, TD, 15.0N,  82.0W,25,-999,19192,1939,10,28,10/28,301,19391028,19391107,80,Unnamed,1930
19400519,UNNAMED1940139, TS, 22.0N,  71.0W,35,-999,19231,1940,5,19,5/19,139,19400519,19400527,9,Unnamed,1940
19400803,UNNAMED1940215, TD, 28.5N,  83.1W,25,-999,19263,1940,8,3,8/3,215,19400803,19400810,8,Unnamed,1940
19400805,UNNAMED1940217, TS, 18.9N,  64.8W,40,-999,19294,1940,8,5,8/5,217,19400805,19400814,10,Unnamed,1940
19400826,UNNAMED1940238, TD, 26.2N,  65.3W,25,-999,19332,1940,8,26,8/26,238,19400826,19400903,78,Unnamed,1940
19400907,UNNAMED1940250, TD, 15.2N,  47.3W,25,-999,19366,1940,9,7,9/7,250,19400907,19400919,13,Unnamed,1940
19400918,UNNAMED1940261, TD, 12.0N,  81.5W,25,-999,19415,1940,9,18,9/18,261,19400918,19400925,8,Unnamed,1940
19400922,UNNAMED1940265, TS, 29.3N,  49.4W,50,-999,19444,1940,9,22,9/22,265,19400922,19400928,7,Unnamed,1940
19401020,UNNAMED1940293, TD, 12.0N,  79.1W,30,-999,19471,1940,10,20,10/20,293,19401020,19401024,5,Unnamed,1940
19401024,UNNAMED1940297, TS, 22.0N,  72.5W,35,-999,19490,1940,10,24,10/24,297,19401024,19401029,6,Unnamed,1940
19410911,UNNAMED1941254, TD, 27.1N,  86.7W,25,-999,19511,1941,9,11,9/11,254,19410911,19410916,6,Unnamed,1940
19410917,UNNAMED1941260, TD, 23.7N,  88.0W,25,-999,19533,1941,9,17,9/17,260,19410917,19410927,11,Unnamed,1940
19410918,UNNAMED1941261, TD, 26.8N,  78.7W,30,-999,19573,1941,9,18,9/18,261,19410918,19410925,8,Unnamed,1940
19410923,UNNAMED1941266, TD, 13.7N,  60.3W,30,-999,19605,1941,9,23,9/23,266,19410923,19410930,8,Unnamed,1940
19411003,UNNAMED1941276, TS, 21.2N,  62.4W,40,-999,19634,1941,10,3,10/3,276,19411003,19411013,11,Unnamed,1940
19411015,UNNAMED1941288, TD, 20.7N,  69.0W,25,-999,19678,1941,10,15,10/15,288,19411015,19411022,8,Unnamed,1940
19420803,UNNAMED1942215, TD, 16.2N,  85.2W,30,-999,19708,1942,8,3,8/3,215,19420803,19420805,3,Unnamed,1940
19420817,UNNAMED1942229, TD, 19.0N,  85.5W,30,-999,19720,1942,8,17,8/17,229,19420817,19420823,7,Unnamed,1940
19420823,UNNAMED1942235, TD, 14.8N,  74.0W,30,-999,19746,1942,8,23,8/23,235,19420823,19420901,79,Unnamed,1940
19420825,UNNAMED1942237, HU, 27.5N,  62.5W,65,-999,19784,1942,8,25,8/25,237,19420825,19420903,79,Unnamed,1940
19420915,UNNAMED1942258, TS, 12.5N,  58.8W,35,-999,19823,1942,9,15,9/15,258,19420915,19420923,9,Unnamed,1940
19420918,UNNAMED1942261, TS, 35.0N,  65.0W,35,-999,19855,1942,9,18,9/18,261,19420918,19420925,8,Unnamed,1940
19420927,UNNAMED1942270, TS, 29.8N,  63.5W,35,-999,19882,1942,9,27,9/27,270,19420927,19420930,4,Unnamed,1940
19420930,UNNAMED1942273, TD, 24.0N,  71.0W,30,-999,19895,1942,9,30,9/30,273,19420930,19421005,76,Unnamed,1940
19421010,UNNAMED1942283, TS, 29.6N,  71.3W,35,-999,19917,1942,10,10,10/10,283,19421010,19421013,4,Unnamed,1940
19421013,UNNAMED1942286, TD, 19.4N,  76.9W,30,-999,19929,1942,10,13,10/13,286,19421013,19421018,6,Unnamed,1940
19421105,UNNAMED1942309, TS, 21.8N,  72.0W,35,-999,19951,1942,11,5,11/5,309,19421105,19421111,7,Unnamed,1940
19430725,UNNAMED1943206, TS, 28.0N,  87.7W,35,-999,19979,1943,7,25,7/25,206,19430725,19430730,6,Unnamed,1940
19430813,UNNAMED1943225, TS, 17.1N,  60.5W,35,-999,19997,1943,8,13,8/13,225,19430813,19430819,7,Unnamed,1940
19430819,UNNAMED1943231, TS, 13.5N,  55.5W,50,-999,20023,1943,8,19,8/19,231,19430819,19430827,9,Unnamed,1940
19430901,UNNAMED1943244, TS, 24.5N,  59.5W,60,-999,20057,1943,9,1,9/1,244,19430901,19430910,10,Unnamed,1940
19430913,UNNAMED1943256, TD, 26.0N,  77.8W,30,-999,20093,1943,9,13,9/13,256,19430913,19430917,5,Unnamed,1940
19430915,UNNAMED1943258, TS, 23.8N,  93.9W,40,-999,20111,1943,9,15,9/15,258,19430915,19430920,6,Unnamed,1940
19430928,UNNAMED1943271, TS, 29.0N,  65.8W,35,-999,20131,1943,9,28,9/28,271,19430928,19431002,75,Unnamed,1940
19431001,UNNAMED1943274, TS, 24.0N,  60.7W,60,-999,20147,1943,10,1,10/1,274,19431001,19431003,3,Unnamed,1940
19431011,UNNAMED1943284, TS, 12.7N,  60.5W,45,-999,20158,1943,10,11,10/11,284,19431011,19431017,7,Unnamed,1940
19431020,UNNAMED1943293, TD, 16.0N,  81.0W,25,-999,20183,1943,10,20,10/20,293,19431020,19431026,7,Unnamed,1940
19440713,UNNAMED1944194, TD, 19.6N,  68.6W,30,-999,20209,1944,7,13,7/13,194,19440713,19440720,8,Unnamed,1940
19440724,UNNAMED1944205, TS, 13.4N,  56.6W,35,-999,20237,1944,7,24,7/24,205,19440724,19440727,4,Unnamed,1940
19440730,UNNAMED1944211, TS, 21.5N,  69.0W,35,-999,20252,1944,7,30,7/30,211,19440730,19440804,75,Unnamed,1940
19440816,UNNAMED1944228, TS, 12.1N,  59.5W,50,-999,20273,1944,8,16,8/16,228,19440816,19440824,9,Unnamed,1940
19440818,UNNAMED1944230, TD, 20.5N,  85.0W,25,-999,20305,1944,8,18,8/18,230,19440818,19440823,6,Unnamed,1940
19440909,UNNAMED1944252, TD, 25.0N,  95.0W,25,-999,20325,1944,9,9,9/9,252,19440909,19440916,8,Unnamed,1940
19440909,UNNAMED1944252, TS, 20.8N,  58.5W,45,-999,20338,1944,9,9,9/9,252,19440909,19440916,8,Unnamed,1940
19440919,UNNAMED1944262, TS, 19.3N,  83.6W,40,-999,20370,1944,9,19,9/19,262,19440919,19440922,4,Unnamed,1940
19440921,UNNAMED1944264, TS, 17.1N,  41.5W,35,-999,20384,1944,9,21,9/21,264,19440921,19440928,8,Unnamed,1940
19440930,UNNAMED1944273, TS, 33.1N,  44.1W,35,-999,20413,1944,9,30,9/30,273,19440930,19441003,74,Unnamed,1940
19440930,UNNAMED1944273, TS, 14.4N,  59.3W,35,-999,20426,1944,9,30,9/30,273,19440930,19441003,74,Unnamed,1940
19441011,UNNAMED1944284, TS, 35.5N,  40.4W,35,-999,20439,1944,10,11,10/11,284,19441011,19441015,5,Unnamed,1940
19441012,UNNAMED1944285, TD, 16.0N,  80.5W,30,-999,20459,1944,10,12,10/12,285,19441012,19441024,13,Unnamed,1940
19441101,UNNAMED1944305, TD, 12.2N,  81.3W,30,-999,20510,1944,11,1,11/1,305,19441101,19441103,3,Unnamed,1940
19450620,UNNAMED1945171, TS, 19.0N,  85.7W,35,-999,20522,1945,6,20,6/20,171,19450620,19450704,85,Unnamed,1940
19450719,UNNAMED1945200, TD, 25.7N,  90.0W,30,-999,20581,1945,7,19,7/19,200,19450719,19450722,4,Unnamed,1940
19450802,UNNAMED1945214, TS, 13.6N,  58.3W,35,-999,20594,1945,8,2,8/2,214,19450802,19450804,3,Unnamed,1940
19450817,UNNAMED1945229, TS, 17.4N,  53.5W,35,-999,20606,1945,8,17,8/17,229,19450817,19450821,5,Unnamed,1940
19450824,UNNAMED1945236, TS, 20.5N,  94.4W,40,-999,20621,1945,8,24,8/24,236,19450824,19450829,6,Unnamed,1940
19450829,UNNAMED1945241, TS, 13.6N,  82.3W,35,-999,20645,1945,8,29,8/29,241,19450829,19450901,73,Unnamed,1940
19450903,UNNAMED1945246, TD, 21.0N,  84.6W,30,-999,20660,1945,9,3,9/3,246,19450903,19450906,4,Unnamed,1940
19450909,UNNAMED1945252, TS, 16.4N,  58.3W,45,-999,20673,1945,9,9,9/9,252,19450909,19450912,4,Unnamed,1940
19450912,UNNAMED1945255, HU, 19.0N,  58.5W,65,-999,20687,1945,9,12,9/12,255,19450912,19450920,9,Unnamed,1940
19451002,UNNAMED1945275, TS, 15.5N,  81.0W,40,-999,20726,1945,10,2,10/2,275,19451002,19451007,6,Unnamed,1940
19451010,UNNAMED1945283, TD, 14.0N,  77.9W,30,-999,20748,1945,10,10,10/10,283,19451010,19451016,7,Unnamed,1940
19460613,UNNAMED1946164, TD, 27.5N,  86.5W,25,-999,20774,1946,6,13,6/13,164,19460613,19460616,4,Unnamed,1940
19460705,UNNAMED1946186, EX, 31.4N,  79.3W,30,-999,20788,1946,7,5,7/5,186,19460705,19460710,6,Unnamed,1940
19460825,UNNAMED1946237, TS, 21.0N,  94.0W,35,-999,20812,1946,8,25,8/25,237,19460825,19460826,2,Unnamed,1940
19460912,UNNAMED1946255, TS, 23.5N,  79.0W,35,-999,20818,1946,9,12,9/12,255,19460912,19460917,6,Unnamed,1940
19461001,UNNAMED1946274, TD, 32.5N,  36.5W,30,-999,20844,1946,10,1,10/1,274,19461001,19461006,6,Unnamed,1940
19461005,UNNAMED1946278, TS, 18.2N,  87.5W,35,-999,20864,1946,10,5,10/5,278,19461005,19461014,10,Unnamed,1940
19461031,UNNAMED1946304, TD, 21.9N,  73.5W,30,-999,20903,1946,10,31,10/31,304,19461031,19461103,73,Unnamed,1940
19470731,UNNAMED1947212, TD, 19.5N,  93.6W,30,-999,20916,1947,7,31,7/31,212,19470731,19470802,72,Unnamed,1940
19470809,UNNAMED1947221, TD, 12.7N,  75.5W,25,-999,20926,1947,8,9,8/9,221,19470809,19470816,8,Unnamed,1940
19470818,UNNAMED1947230, TD, 23.3N,  82.0W,30,-999,20957,1947,8,18,8/18,230,19470818,19470827,10,Unnamed,1940
19470904,UNNAMED1947247, TD, 14.5N,  20.1W,30,-999,20996,1947,9,4,9/4,247,19470904,19470921,18,Unnamed,1940
19470907,UNNAMED1947250, TD, 27.7N,  85.6W,25,-999,21069,1947,9,7,9/7,250,19470907,19470909,3,Unnamed,1940
19470920,UNNAMED1947263, TS, 19.2N,  77.7W,35,-999,21079,1947,9,20,9/20,263,19470920,19470926,7,Unnamed,1940
19471005,UNNAMED1947278, EX, 25.0N,  78.5W,25,-999,21106,1947,10,5,10/5,278,19471005,19471009,5,Unnamed,1940
19471008,UNNAMED1947281, TS, 34.7N,  42.8W,40,-999,21122,1947,10,8,10/8,281,19471008,19471016,9,Unnamed,1940
19471008,UNNAMED1947281, TD, 13.5N,  82.3W,25,-999,21135,1947,10,8,10/8,281,19471008,19471016,9,Unnamed,1940
19471017,UNNAMED1947290, TS, 19.0N,  63.2W,35,-999,21171,1947,10,17,10/17,290,19471017,19471022,6,Unnamed,1940
19480522,UNNAMED1948142, TD, 17.1N,  73.2W,30,-999,21193,1948,5,22,5/22,142,19480522,19480529,8,Unnamed,1940
19480707,UNNAMED1948188, TD, 27.5N,  89.4W,30,-999,21221,1948,7,7,7/7,188,19480707,19480711,5,Unnamed,1940
19480826,UNNAMED1948238, TS, 20.4N,  60.6W,55,-999,21239,1948,8,26,8/26,238,19480826,19480905,80,Unnamed,1940
19480830,UNNAMED1948242, TS, 12.9N,  55.4W,50,-999,21283,1948,8,30,8/30,242,19480830,19480901,72,Unnamed,1940
19480901,UNNAMED1948244, TD, 24.3N,  94.8W,25,-999,21293,1948,9,1,9/1,244,19480901,19480906,6,Unnamed,1940
19480904,UNNAMED1948247, TS, 14.3N,  20.2W,35,-999,21315,1948,9,4,9/4,247,19480904,19480917,14,Unnamed,1940
19480907,UNNAMED1948250, EX, 36.0N,  58.0W,40,-999,21369,1948,9,7,9/7,250,19480907,19480910,4,Unnamed,1940
19480918,UNNAMED1948261, TS, 18.2N,  79.2W,40,-999,21383,1948,9,18,9/18,261,19480918,19480926,9,Unnamed,1940
19481003,UNNAMED1948276, TD, 16.7N,  83.5W,30,-999,21419,1948,10,3,10/3,276,19481003,19481016,14,Unnamed,1940
19481108,UNNAMED1948312, TS, 25.8N,  66.0W,45,-999,21475,1948,11,8,11/8,312,19481108,19481111,4,Unnamed,1940
19490821,UNNAMED1949233, TS, 21.2N,  61.5W,55,-999,21486,1949,8,21,8/21,233,19490821,19490830,10,Unnamed,1940
19490823,UNNAMED1949235, TS, 18.0N,  60.0W,50,-999,21523,1949,8,23,8/23,235,19490823,19490901,79,Unnamed,1940
19490830,UNNAMED1949242, TD, 11.9N,  55.8W,30,-999,21563,1949,8,30,8/30,242,19490830,19490903,74,Unnamed,1940
19490903,UNNAMED1949246, TD, 18.5N,  65.4W,30,-999,21577,1949,9,3,9/3,246,19490903,19490905,3,Unnamed,1940
19490903,UNNAMED1949246, TS, 23.7N,  89.0W,35,-999,21612,1949,9,3,9/3,246,19490903,19490905,3,Unnamed,1940
19490905,UNNAMED1949248, TS, 27.3N,  40.4W,35,-999,21623,1949,9,5,9/5,248,19490905,19490916,12,Unnamed,1940
19490911,UNNAMED1949254, EX, 31.0N,  72.8W,40,-999,21670,1949,9,11,9/11,254,19490911,19490914,4,Unnamed,1940
19490913,UNNAMED1949256, TS, 16.0N,  32.0W,35,-999,21684,1949,9,13,9/13,256,19490913,19490917,5,Unnamed,1940
19490920,UNNAMED1949263, TS, 26.0N,  91.8W,35,-999,21700,1949,9,20,9/20,263,19490920,19490922,3,Unnamed,1940
19490920,UNNAMED1949263, TS, 14.2N,  60.8W,40,-999,21727,1949,9,20,9/20,263,19490920,19490922,3,Unnamed,1940
19490927,UNNAMED1949270, TD, 13.2N,  90.0W,30,-999,21738,1949,9,27,9/27,270,19490927,19491007,81,Unnamed,1940
19491002,UNNAMED1949275, TS, 24.0N,  56.8W,35,-999,21779,1949,10,2,10/2,275,19491002,19491007,6,Unnamed,1940
19491013,UNNAMED1949286, TD, 20.8N,  74.7W,30,-999,21800,1949,10,13,10/13,286,19491013,19491017,5,Unnamed,1940
19491013,UNNAMED1949286, TS, 21.8N,  49.2W,35,-999,21835,1949,10,13,10/13,286,19491013,19491017,5,Unnamed,1940
19491101,UNNAMED1949305, TS, 26.0N,  45.5W,35,-999,21852,1949,11,1,11/1,305,19491101,19491106,6,Unnamed,1940
19491103,UNNAMED1949307, TS, 18.0N,  82.5W,35,-999,21871,1949,11,3,11/3,307,19491103,19491105,3,Unnamed,1940
19500812,ABLE1950224, TS, 17.1N,  55.5W,35,-999,21880,1950,8,12,8/12,224,19500812,19500824,13,Named,1950
19500818,BAKER1950230, TD, 12.0N,  54.0W,30,-999,21931,1950,8,18,8/18,230,19500818,19500901,84,Named,1950
19500821,CHARLIE1950233, TS, 11.1N,  26.4W,35,-999,21991,1950,8,21,8/21,233,19500821,19500905,85,Named,1950
19500830,DOG1950242, HU, 15.2N,  55.6W,80,-999,22052,1950,8,30,8/30,242,19500830,19500918,89,Named,1950
19500901,EASY1950244, TS, 19.7N,  83.2W,40,-999,22126,1950,9,1,9/1,244,19500901,19500909,9,Named,1950
19500908,FOX1950251, TS, 15.5N,  41.0W,40,-999,22165,1950,9,8,9/8,251,19500908,19500917,10,Named,1950
19500927,GEORGE1950270, TS, 24.6N,  51.0W,35,-999,22203,1950,9,27,9/27,270,19500927,19501007,81,Named,1950
19501001,HOW1950274, TD, 25.6N,  88.4W,30,-999,22245,1950,10,1,10/1,274,19501001,19501004,4,Named,1950
19501008,ITEM1950281, TS, 23.3N,  90.4W,35,-999,22260,1950,10,8,10/8,281,19501008,19501011,4,Named,1950
19501011,JIG1950284, TS, 22.4N,  47.0W,40,-999,22276,1950,10,11,10/11,284,19501011,19501018,8,Named,1950
19501013,KING1950286, TD, 16.0N,  84.2W,25,-999,22303,1950,10,13,10/13,286,19501013,19501020,8,Named,1950
19501017,UNNAMED1950290, TS, 22.0N,  42.0W,35,-999,22334,1950,10,17,10/17,290,19501017,19501024,8,Unnamed,1950
19501018,LOVE1950291, TS, 25.5N,  89.5W,40,-999,22365,1950,10,18,10/18,291,19501018,19501022,5,Named,1950
19501025,MIKE1950298, TD, 24.7N,  42.2W,25,-999,22386,1950,10,25,10/25,298,19501025,19501028,4,Named,1950
19501027,UNNAMED1950300, TS, 26.0N,  26.0W,35,-999,22400,1950,10,27,10/27,300,19501027,19501029,3,Unnamed,1950
19501110,UNNAMED1950314, TS, 33.7N,  58.5W,45,-999,22410,1950,11,10,11/10,314,19501110,19501112,3,Unnamed,1950
19510102,UNNAMED19512, EX, 30.5N,  58.0W,50,-999,22420,1951,1,2,1/2,2,19510102,19510112,11,Unnamed,1950
19510516,ABLE1951136, TD, 32.0N,  68.0W,30,-999,22461,1951,5,16,5/16,136,19510516,19510524,9,Named,1950
19510802,BAKER1951214, TD, 20.9N,  52.9W,30,-999,22497,1951,8,2,8/2,214,19510802,19510805,4,Named,1950
19510812,CHARLIE1951224, TD, 12.1N,  44.1W,30,-999,22512,1951,8,12,8/12,224,19510812,19510823,12,Named,1950
19510827,DOG1951239, TD, 12.3N,  25.6W,25,-999,22564,1951,8,27,8/27,239,19510827,19510905,79,Named,1950
19510901,EASY1951244, TD, 12.5N,  32.0W,30,-999,22602,1951,9,1,9/1,244,19510901,19510914,14,Named,1950
19510902,FOX1951245, TD, 12.6N,  20.3W,30,-999,22657,1951,9,2,9/2,245,19510902,19510911,10,Named,1950
19510919,GEORGE1951262, TD, 19.4N,  93.2W,30,-999,22692,1951,9,19,9/19,262,19510919,19510922,4,Named,1950
19510929,HOW1951272, TD, 20.2N,  85.8W,25,-999,22703,1951,9,29,9/29,272,19510929,19511011,83,Named,1950
19511012,ITEM1951285, TD, 15.5N,  80.2W,30,-999,22756,1951,10,12,10/12,285,19511012,19511017,6,Named,1950
19511015,JIG1951288, TS, 27.7N,  76.0W,50,-999,22779,1951,10,15,10/15,288,19511015,19511020,6,Named,1950
19511203,UNNAMED1951337, EX, 39.0N,  53.0W,60,-999,22799,1951,12,3,12/3,337,19511203,19511212,10,Unnamed,1950
19520202,UNNAMED195233, LO, 18.5N,  87.2W,25,-999,22835,1952,2,2,2/2,33,19520202,19520205,4,Unnamed,1950
19520818,ABLE1952230, TD, 14.6N,  19.0W,25,-999,22848,1952,8,18,8/18,230,19520818,19520903,86,Named,1950
19520827,UNNAMED1952239, TS, 32.2N,  77.6W,45,-999,22914,1952,8,27,8/27,239,19520827,19520828,2,Unnamed,1950
19520831,BAKER1952243, TS, 15.4N,  53.9W,50,-999,22920,1952,8,31,8/31,243,19520831,19520910,80,Named,1950
19520908,UNNAMED1952251, TS, 42.0N,  23.0W,35,-999,22960,1952,9,8,9/8,251,19520908,19520914,7,Unnamed,1950
19520924,CHARLIE1952267, TD, 20.0N,  69.2W,30,-999,22987,1952,9,24,9/24,267,19520924,19521001,78,Named,1950
19520924,DOG1952267, TD, 12.6N,  48.7W,30,-999,23016,1952,9,24,9/24,267,19520924,19520930,7,Named,1950
19520925,UNNAMED1952268, TD, 12.4N,  22.7W,25,-999,23042,1952,9,25,9/25,268,19520925,19520930,6,Unnamed,1950
19521006,EASY1952279, TD, 15.2N,  51.0W,30,-999,23063,1952,10,6,10/6,279,19521006,19521011,6,Named,1950
19521020,FOX1952293, TD, 11.4N,  77.7W,25,-999,23084,1952,10,20,10/20,293,19521020,19521028,9,Named,1950
19521124,UNNAMED1952328, EX, 22.5N,  60.0W,30,-999,23120,1952,11,24,11/24,328,19521124,19521130,7,Unnamed,1950
19530525,ALICE1953145, TD, 14.4N,  81.8W,25,-999,23145,1953,5,25,5/25,145,19530525,19530607,83,Named,1950
19530711,UNNAMED1953192, TD, 26.1N,  81.3W,25,-999,23198,1953,7,11,7/11,192,19530711,19530716,6,Unnamed,1950
19530811,BARBARA1953223, TD, 22.8N,  74.4W,25,-999,23216,1953,8,11,8/11,223,19530811,19530816,6,Named,1950
19530828,CAROL1953240, TD, 14.0N,  20.5W,25,-999,23242,1953,8,28,8/28,240,19530828,19530909,82,Named,1950
19530829,UNNAMED1953241, TD, 26.3N,  80.9W,25,1007,23294,1953,8,29,8/29,241,19530829,19530901,73,Unnamed,1950
19530908,DOLLY1953251, TD, 18.3N,  65.1W,30,-999,23307,1953,9,8,9/8,251,19530908,19530916,9,Named,1950
19530915,EDNA1953258, TS, 18.9N,  64.0W,45,-999,23342,1953,9,15,9/15,258,19530915,19530921,7,Named,1950
19530915,UNNAMED1953258, TD, 23.2N,  90.4W,30,-999,23370,1953,9,15,9/15,258,19530915,19530921,7,Unnamed,1950
19530923,FLORENCE1953266, TS, 15.0N,  78.0W,40,-999,23393,1953,9,23,9/23,266,19530923,19530927,5,Named,1950
19531002,GAIL1953275, TS, 13.1N,  35.5W,45,-999,23412,1953,10,2,10/2,275,19531002,19531012,11,Named,1950
19531003,UNNAMED1953276, TD, 22.7N,  81.3W,30,-999,23453,1953,10,3,10/3,276,19531003,19531008,6,Unnamed,1950
19531007,HAZEL1953280, TD, 20.5N,  86.4W,25,-999,23472,1953,10,7,10/7,280,19531007,19531016,10,Named,1950
19531123,UNNAMED1953327, TS, 22.1N,  55.3W,35,-999,23512,1953,11,23,11/23,327,19531123,19531126,4,Unnamed,1950
19531207,UNNAMED1953341, TS, 18.0N,  52.5W,35,-999,23527,1953,12,7,12/7,341,19531207,19531209,3,Unnamed,1950
19540528,UNNAMED1954148, TD, 30.7N,  80.0W,30,-999,23536,1954,5,28,5/28,148,19540528,19540531,4,Unnamed,1950
19540618,UNNAMED1954169, TD, 25.8N,  80.8W,25,-999,23550,1954,6,18,6/18,169,19540618,19540625,8,Unnamed,1950
19540624,ALICE1954175, TS, 22.2N,  93.7W,50,-999,23579,1954,6,24,6/24,175,19540624,19540627,4,Named,1950
19540710,UNNAMED1954191, TS, 31.8N,  81.0W,35,-999,23592,1954,7,10,7/10,191,19540710,19540714,5,Unnamed,1950
19540727,BARBARA1954208, TD, 27.8N,  90.1W,25,-999,23607,1954,7,27,7/27,208,19540727,19540730,4,Named,1950
19540825,CAROL1954237, TD, 23.8N,  75.0W,30,-999,23621,1954,8,25,8/25,237,19540825,19540901,77,Named,1950
19540831,DOLLY1954243, TS, 20.5N,  68.6W,35,-999,23651,1954,8,31,8/31,243,19540831,19540904,74,Named,1950
19540905,EDNA1954248, TD, 19.8N,  65.3W,25,-999,23669,1954,9,5,9/5,248,19540905,19540914,10,Named,1950
19540906,UNNAMED1954249, TD, 34.0N,  44.2W,30,-999,23710,1954,9,6,9/6,249,19540906,19540908,3,Unnamed,1950
19540910,FLORENCE1954253, TD, 22.5N,  94.5W,30,-999,23718,1954,9,10,9/10,253,19540910,19540912,3,Named,1950
19540915,UNNAMED1954258, TD, 25.5N,  89.0W,30,-999,23729,1954,9,15,9/15,258,19540915,19540918,4,Unnamed,1950
19540924,GILDA1954267, TS, 14.1N,  75.8W,35,-999,23740,1954,9,24,9/24,267,19540924,19540930,7,Named,1950
19540925,UNNAMED1954268, TD, 29.2N,  56.5W,25,-999,23764,1954,9,25,9/25,268,19540925,19541007,83,Unnamed,1950
19541005,HAZEL1954278, TS, 12.0N,  58.5W,40,-999,23812,1954,10,5,10/5,278,19541005,19541018,14,Named,1950
19541116,UNNAMED1954320, TD, 23.7N,  43.5W,30,-999,23868,1954,11,16,11/16,320,19541116,19541121,6,Unnamed,1950
19541230,ALICE1954364, TD, 22.1N,  50.9W,30,-999,23889,1954,12,30,12/30,364,19541230,19550106,8,Named,1950
19550731,BRENDA1955212, TD, 27.5N,  87.5W,30,-999,23918,1955,7,31,7/31,212,19550731,19550803,73,Named,1950
19550803,CONNIE1955215, TD, 15.3N,  40.0W,30,-999,23932,1955,8,3,8/3,215,19550803,19550815,13,Named,1950
19550807,DIANE1955219, TD, 15.7N,  41.2W,25,-999,23981,1955,8,7,8/7,219,19550807,19550823,17,Named,1950
19550821,EDITH1955233, TD, 11.4N,  42.0W,25,-999,24048,1955,8,21,8/21,233,19550821,19550905,85,Named,1950
19550825,UNNAMED1955237, TD, 24.6N,  85.1W,30,-999,24108,1955,8,25,8/25,237,19550825,19550828,4,Unnamed,1950
19550902,FLORA1955245, TS, 19.0N,  31.1W,35,-999,24122,1955,9,2,9/2,245,19550902,19550909,8,Named,1950
19550903,GLADYS1955246, TD, 19.5N,  93.3W,25,-999,24153,1955,9,3,9/3,246,19550903,19550906,4,Named,1950
19550910,IONE1955253, TD, 13.6N,  41.4W,25,-999,24167,1955,9,10,9/10,253,19550910,19550927,18,Named,1950
19550912,HILDA1955255, TS, 19.2N,  66.1W,40,-999,24236,1955,9,12,9/12,255,19550912,19550920,9,Named,1950
19550921,JANET1955264, TS, 13.2N,  52.6W,40,-999,24275,1955,9,21,9/21,264,19550921,19550930,10,Named,1950
19550923,UNNAMED1955266, TD, 20.0N,  45.5W,30,-999,24315,1955,9,23,9/23,266,19550923,19550928,6,Unnamed,1950
19551010,UNNAMED1955283, TS, 28.8N,  42.2W,40,-999,24337,1955,10,10,10/10,283,19551010,19551014,5,Unnamed,1950
19551014,KATIE1955287, TD, 12.5N,  79.3W,25,-999,24355,1955,10,14,10/14,287,19551014,19551019,6,Named,1950
